culture,original_norm,norm,generic
Charlotte residents,[synthetic-knowledge],Charlotte residents are expected to support local arts and crafts by attending events like the Mint Museum's exhibitions.,The Mint Museum hosts exhibitions that showcase local arts and crafts in Charlotte.
Charlotte residents,[synthetic-knowledge],"When hosting a gathering, it is typical for Charlotte residents to provide a variety of local beers and snacks.",Local beers and snacks are popular offerings at gatherings in Charlotte.
Charlotte residents,[synthetic-knowledge],It is common for Charlotte residents to express gratitude by sending handwritten thank-you notes after receiving gifts.,Handwritten thank-you notes are a traditional way to express gratitude in Charlotte.
Charlotte residents,[synthetic-knowledge],"In holiday celebrations, Charlotte residents typically incorporate Southern traditions like potlucks and family reunions.",Southern traditions such as potlucks and family reunions are commonly observed during holidays in Charlotte.
Charlotte residents,[synthetic-knowledge],Charlotte residents are expected to dress in business casual attire for most workplace environments.,Business casual attire is a standard dress code in many workplaces in Charlotte.
Charlotte residents,[synthetic-knowledge],"It is common for Charlotte residents to cheer for their local sports teams, especially during college basketball season.",College basketball is a popular sport among residents of Charlotte.
Charlotte residents,[synthetic-knowledge],Residents are expected to offer their seats to the elderly or pregnant women on public transportation.,Offering seats to the elderly or pregnant women is a common expectation on public transportation in Charlotte.
Charlotte residents,[synthetic-knowledge],"Charlotte residents often participate in community service events, such as volunteering at local food banks, as part of civic duty.","Community service events, including volunteering at food banks, are prevalent in Charlotte."
Charlotte residents,[synthetic-knowledge],"When meeting a friend, Charlotte residents typically greet with a friendly hug or a warm smile.",Hugs and warm smiles are common forms of greeting among friends in Charlotte.
Charlotte residents,[synthetic-knowledge],"Residents are generally expected to remove their shoes when entering someone’s home, particularly in the suburbs.",Shoe removal is a common practice when entering homes in suburban areas of Charlotte.
Charlotte residents,[synthetic-knowledge],"During family gatherings, it is typical for Charlotte residents to share stories and reminisce over meals.",Sharing stories during meals is a common activity at family gatherings in Charlotte.
Charlotte residents,[synthetic-knowledge],"When giving gifts, Charlotte residents often prefer locally sourced items, reflecting community pride.",Locally sourced items are popular gift choices that reflect community pride in Charlotte.
Charlotte residents,[synthetic-knowledge],It is expected that Charlotte residents will be punctual for social events and business meetings alike.,Punctuality is an important social expectation for events and meetings in Charlotte.
Charlotte residents,[synthetic-knowledge],"Charlotte residents typically engage in outdoor activities, like hiking and biking, taking advantage of the local parks.","Outdoor activities, including hiking and biking, are popular in Charlotte's local parks."
Charlotte residents,[synthetic-knowledge],"When dining out, it is common for Charlotte residents to split the bill among friends, promoting shared experiences.",Splitting the bill is a common practice when dining out among friends in Charlotte.
Charlotte residents,[synthetic-knowledge],It is considered courteous for Charlotte residents to inquire about each other’s families during conversations.,Inquiring about families is a common conversational practice among residents in Charlotte.
Charlotte residents,[synthetic-knowledge],"Charlotte residents traditionally celebrate the Fourth of July with fireworks and community festivals, embracing local culture.",The Fourth of July is celebrated with fireworks and community festivals in Charlotte.
